post_id,platform,post_type,day_of_week,post_hour,hashtag_count,caption_length,followers_count,is_paid_promotion,ad_spend_usd,video_duration_sec,impressions,likes,comments,shares,total_engagements,engagement_rate_pct
1541,LinkedIn,Reel/Short,Sunday,10,10,68.0,2767,0,0.0,84,1535,17,1,3,21,1.7
1542,Instagram,Image,Tuesday,8,4,135.0,1610,1,122.13,0,1450,20,1,4,25,2.05
1543,Twitter/X,Video,Thursday,14,8,13.0,10201,0,0.0,128,2216,19,1,5,25,1.31
1544,Instagram,Carousel,Friday,22,8,207.0,2514,0,0.0,0,1556,18,1,4,23,1.5
1545,TikTok,Video,Tuesday,2,5,178.0,14056,0,0.0,59,8866,154,22,44,220,2.7
1546,Facebook,Video,Thursday,0,10,77.0,30449,1,,9,9934,134,12,34,180,1.9
1547,TikTok,Video,Friday,19,0,88.0,69117,0,0.0,39,111355,1969,396,210,2575,2.63
1548,Twitter/X,Carousel,Friday,21,9,63.0,16672,0,0.0,0,6947,110,16,13,139,2.16
1549,Instagram,Reel/Short,Monday,18,6,25.0,10802,1,4.83,123,8789,164,20,40,224,2.63
1550,Twitter/X,Image,Tuesday,13,13,161.0,1515,0,0.0,0,741,8,0,1,9,1.5
1551,TikTok,Reel/Short,Friday,16,5,65.0,13750,0,0.0,7,8174,187,32,61,280,3.69
1552,Twitter/X,Carousel,Saturday,21,8,68.0,14449,0,0.0,0,4580,47,4,5,56,1.62
1553,TikTok,Reel/Short,Sunday,13,6,172.0,26980,1,21.48,91,37876,1204,198,141,1543,4.22
1554,TikTok,Carousel,Friday,16,13,207.0,6128,0,0.0,0,4158,46,8,11,65,1.65
1555,Instagram,Text,Thursday,13,11,133.0,8278,0,0.0,0,2650,33,5,7,45,1.99
1556,Instagram,Image,Monday,11,10,249.0,2628,0,0.0,0,575,7,0,1,8,1.9
1557,Twitter/X,Reel/Short,Wednesday,15,11,110.0,1074,0,0.0,86,528,6,1,1,8,1.78
1558,Facebook,Image,Sunday,0,12,126.0,3946,1,34.07,0,2482,26,3,2,31,1.78
1559,TikTok,Reel/Short,Monday,12,3,186.0,2374,0,0.0,170,4422,90,9,7,106,3.12
1560,TikTok,Reel/Short,Wednesday,5,6,107.0,19348,0,0.0,9,11942,267,34,24,325,2.94
1561,Facebook,Image,Tuesday,16,1,265.0,7555,0,0.0,0,3398,36,7,8,51,1.52
1562,Instagram,Image,Tuesday,11,5,117.0,7390,0,0.0,0,6730,54,7,20,81,1.34
1563,LinkedIn,Text,Friday,22,14,74.0,4523,0,0.0,0,681,3,0,0,3,0.87
1564,Instagram,Image,Saturday,18,5,164.0,500,0,0.0,0,671,10,0,0,10,2.07
1565,TikTok,Reel/Short,Tuesday,5,1,244.0,70202,0,0.0,120,109758,1424,129,426,1979,2.03
1566,Facebook,Image,Friday,6,13,15.0,4445,1,7.03,0,1020,10,1,3,14,1.36
1567,LinkedIn,Image,Sunday,0,3,142.0,8487,0,0.0,0,1767,19,1,2,22,1.47
1568,Instagram,Reel/Short,Monday,0,7,171.0,2696,0,0.0,37,1238,11,1,2,14,1.39
1569,Twitter/X,Carousel,Tuesday,4,7,251.0,38914,0,0.0,0,8264,73,6,7,86,1.14
1570,Facebook,Reel/Short,Monday,5,12,35.0,15642,0,0.0,144,13646,187,23,19,229,2.03
1571,Twitter/X,Video,Monday,15,7,16.0,5382,1,144.98,6,3561,38,4,10,52,1.68
1572,Instagram,Carousel,Saturday,15,7,247.0,8678,0,0.0,0,2281,42,7,14,63,2.53
1573,LinkedIn,Carousel,Tuesday,13,0,112.0,84626,0,0.0,0,38092,253,42,65,360,0.93
1574,TikTok,Carousel,Monday,0,1,198.0,12329,1,106.03,0,10493,163,35,60,258,2.33
1575,Instagram,Carousel,Saturday,12,11,137.0,10939,0,0.0,0,8427,162,29,33,224,2.89
1576,Instagram,Carousel,Saturday,19,14,285.0,4743,0,0.0,0,5146,75,13,25,113,2.15
1577,Instagram,Video,Tuesday,9,3,295.0,1662,0,0.0,40,1973,27,5,3,35,2.14
1578,Twitter/X,Image,Saturday,23,11,167.0,11203,0,0.0,0,2224,18,3,1,22,1.11
1579,Twitter/X,Text,Tuesday,9,8,282.0,19111,0,0.0,0,1791,7,0,1,8,0.58
1580,Twitter/X,Image,Tuesday,8,2,207.0,44781,0,0.0,0,5095,38,4,6,48,1.08
1581,Instagram,Carousel,Wednesday,12,13,100.0,1126,0,0.0,0,752,7,1,1,9,1.49
1582,Facebook,Image,Monday,2,5,227.0,3875,0,0.0,0,1171,8,0,2,10,1.14
1583,Twitter/X,Carousel,Thursday,17,6,241.0,7052,0,0.0,0,2385,28,6,5,39,1.85
1584,Facebook,Text,Tuesday,19,7,121.0,13308,1,68.99,0,3948,18,3,5,26,0.77
1585,TikTok,Image,Monday,1,12,196.0,11389,0,0.0,0,11045,222,27,37,286,3.08
1586,Instagram,Image,Sunday,16,6,280.0,11685,1,51.85,0,6564,100,19,31,150,2.31
1587,LinkedIn,Image,Saturday,18,2,110.0,20929,0,0.0,0,6298,44,5,7,56,0.99
1588,Facebook,Carousel,Friday,22,5,8.0,4946,1,54.03,0,3142,23,4,4,31,0.99
1589,Facebook,Reel/Short,Tuesday,12,4,22.0,37330,0,0.0,139,38576,565,123,45,733,2.16
1590,LinkedIn,Image,Saturday,12,14,24.0,21521,0,0.0,0,5282,74,10,19,103,1.78
1591,LinkedIn,Text,Saturday,0,12,126.0,9397,1,1.13,0,1316,5,0,1,6,0.57
1592,TikTok,Video,Saturday,1,11,141.0,77730,1,46.22,122,106495,2792,267,309,3368,3.29
1593,Instagram,Video,Saturday,0,9,84.0,74017,0,0.0,80,23545,590,77,70,737,3.24
1594,Instagram,Reel/Short,Saturday,23,3,158.0,37278,0,0.0,67,26037,567,106,80,753,3.01
1595,LinkedIn,Video,Tuesday,4,0,29.0,500,0,0.0,156,160,0,0,0,0,0.6
1596,Twitter/X,Video,Sunday,23,13,173.0,75874,1,22.99,87,18898,187,18,47,252,1.59
1597,Instagram,Image,Thursday,2,12,63.0,32023,0,0.0,0,10493,213,16,30,259,2.73
1598,Instagram,Image,Wednesday,6,6,45.0,121424,1,66.35,0,65440,994,139,260,1393,2.11
1599,Instagram,Image,Saturday,23,7,42.0,52115,1,716.73,0,47195,305,60,99,464,0.92
1600,TikTok,Image,Saturday,21,1,121.0,75824,1,82.67,0,109808,2930,215,232,3377,3.61
1601,Instagram,Carousel,Wednesday,12,6,279.0,35119,0,0.0,0,49113,831,85,161,1077,2.46
1602,Facebook,Video,Sunday,22,5,274.0,58898,0,0.0,74,11981,73,12,17,102,0.87
1603,Instagram,Carousel,Sunday,17,4,131.0,119794,1,35.02,0,52093,486,94,119,699,1.37
1604,Facebook,Image,Tuesday,23,12,7.0,16953,0,0.0,0,9122,109,19,7,135,1.61
1605,Instagram,Image,Monday,20,3,297.0,2369,1,54.65,0,1891,29,4,3,36,2.04
1606,Twitter/X,Carousel,Friday,6,1,20.0,9526,0,0.0,0,2695,17,1,1,19,0.84
1607,Instagram,Reel/Short,Friday,0,9,269.0,20515,1,48.87,161,10047,226,26,49,301,2.98
1608,TikTok,Image,Monday,4,5,243.0,14506,0,0.0,0,7056,77,19,23,119,1.83
1609,Instagram,Reel/Short,Tuesday,16,4,267.0,3390,0,0.0,122,2575,52,10,5,67,2.62
1610,Twitter/X,Carousel,Friday,7,1,138.0,2221,1,3.82,0,449,3,0,0,3,1.04
1611,TikTok,Carousel,Sunday,14,9,217.0,5911,0,0.0,0,8430,127,19,19,165,1.95
1612,LinkedIn,Carousel,Wednesday,19,6,19.0,32484,1,34.92,0,5667,41,9,13,63,1.15
1613,Twitter/X,Image,Monday,3,5,133.0,75991,0,0.0,0,43920,351,48,45,444,1.16
1614,Facebook,Image,Sunday,1,11,126.0,36615,0,0.0,0,23604,254,21,54,329,1.44
1615,Facebook,Carousel,Thursday,4,14,245.0,42751,0,0.0,0,16483,167,26,47,240,1.39
1616,LinkedIn,Video,Tuesday,0,14,119.0,12223,0,0.0,115,5686,65,14,20,99,1.69
1617,TikTok,Reel/Short,Monday,4,10,201.0,1965,0,0.0,13,2427,68,11,17,96,3.86
1618,LinkedIn,Video,Friday,5,8,226.0,8097,1,203.91,161,1656,22,4,3,29,1.88
1619,Twitter/X,Image,Tuesday,1,10,218.0,10050,1,55.38,0,2641,20,2,6,28,1.19
1620,LinkedIn,Text,Wednesday,0,9,84.0,7732,0,0.0,0,1364,5,0,1,6,0.59
1621,Facebook,Image,Tuesday,3,4,267.0,14188,0,0.0,0,6686,45,4,13,62,1.06
1622,Instagram,Carousel,Tuesday,6,8,139.0,21710,1,114.49,0,15301,352,70,30,452,3.12
1623,Twitter/X,Carousel,Wednesday,21,8,246.0,34143,1,102.11,0,15402,162,26,15,203,1.76
1624,TikTok,Reel/Short,Saturday,0,12,274.0,9838,1,187.54,38,9865,364,26,97,487,5.21
1625,Instagram,Text,Wednesday,0,0,,1645,1,2.75,0,594,4,0,1,5,1.08
1626,LinkedIn,Carousel,Sunday,7,4,54.0,7854,0,0.0,0,2486,17,2,5,24,1.05
1627,Instagram,Carousel,Tuesday,19,8,193.0,14017,0,0.0,0,12323,399,75,122,596,4.61
1628,Twitter/X,Reel/Short,Wednesday,15,6,18.0,51281,0,0.0,37,38078,344,49,75,468,1.24
1629,Instagram,Image,Saturday,20,5,236.0,7153,0,0.0,0,7064,118,9,16,143,2.12
1630,Facebook,Image,Sunday,12,5,265.0,23477,1,227.99,0,16752,350,51,84,485,2.73
1631,LinkedIn,Image,Monday,22,10,196.0,18381,0,0.0,0,6046,36,7,9,52,0.81
1632,Facebook,Image,Wednesday,23,6,207.0,14020,1,338.16,0,6648,73,5,19,97,1.59
1633,LinkedIn,Carousel,Wednesday,22,0,265.0,37182,1,4.68,0,13131,59,11,20,90,0.67
1634,LinkedIn,Carousel,Tuesday,17,3,117.0,6457,1,101.22,0,664,5,0,1,6,1.28
1635,TikTok,Carousel,Sunday,19,12,40.0,7096,1,69.59,0,13035,395,52,34,481,4.52
1636,Instagram,Image,Monday,9,14,83.0,13185,0,0.0,0,2656,37,4,11,52,1.83
1637,Facebook,Text,Thursday,11,0,279.0,6606,1,,0,1326,9,2,1,12,1.11
1638,Instagram,Video,Thursday,0,5,282.0,23360,0,0.0,43,7376,60,8,16,84,1.19
1639,TikTok,Carousel,Friday,9,13,166.0,6096,0,0.0,0,2015,27,4,9,40,2.11
1640,TikTok,Carousel,Wednesday,8,12,21.0,17135,1,94.02,0,18960,361,72,61,494,2.91
1641,Twitter/X,Video,Wednesday,2,3,208.0,11965,0,0.0,156,4381,23,2,8,33,0.86
1642,TikTok,Image,Monday,18,0,21.0,16922,1,185.55,0,21441,302,24,48,374,1.95
1643,Twitter/X,Image,Saturday,8,8,206.0,8056,1,44.87,0,2042,17,1,5,23,1.21
1644,Twitter/X,Reel/Short,Thursday,9,11,214.0,9200,1,134.66,105,2866,48,7,4,59,2.34
1645,Instagram,Reel/Short,Friday,18,3,82.0,14847,0,0.0,68,10111,298,43,76,417,4.17
1646,LinkedIn,Carousel,Monday,15,11,60.0,16685,1,152.27,0,6178,55,9,13,77,1.18
1647,Instagram,Image,Wednesday,23,5,84.0,13298,0,0.0,0,11641,191,25,37,253,2.19
1648,TikTok,Video,Thursday,17,12,,87194,1,12.16,121,69100,1729,165,429,2323,3.32
1649,LinkedIn,Text,Sunday,13,6,22.0,4492,0,0.0,0,885,5,1,2,8,0.97
1650,LinkedIn,Text,Friday,2,7,212.0,12448,1,16.99,0,3615,12,1,3,16,0.52
1651,Instagram,Image,Tuesday,1,11,139.0,2366,0,0.0,0,646,5,1,1,7,1.09
1652,Facebook,Image,Thursday,0,12,14.0,20116,0,0.0,0,7769,62,7,14,83,1.32
1653,Instagram,Text,Friday,17,10,73.0,3917,0,0.0,0,1233,6,0,1,7,0.89
1654,Facebook,Video,Monday,23,8,87.0,9836,0,0.0,128,1979,16,2,2,20,1.24
1655,Instagram,Image,Tuesday,8,8,113.0,8872,1,61.49,0,3582,51,3,17,71,2.01
1656,TikTok,Image,Friday,12,7,48.0,18196,0,0.0,0,5260,81,7,8,96,2.56
1657,Twitter/X,Carousel,Friday,1,9,136.0,7273,0,0.0,0,4200,39,5,6,50,1.26
1658,Facebook,Reel/Short,Wednesday,6,10,22.0,6940,0,0.0,109,4415,66,6,10,82,2.13
1659,Facebook,Reel/Short,Saturday,15,14,97.0,64824,0,0.0,134,56997,718,52,131,901,1.81
1660,Facebook,Carousel,Thursday,20,11,298.0,18270,0,0.0,0,10196,136,15,46,197,1.95
1661,Twitter/X,Carousel,Wednesday,18,11,152.0,7207,1,35.45,0,3862,45,6,7,58,1.66
1662,Twitter/X,Image,Sunday,14,14,176.0,10138,0,0.0,0,4897,47,6,17,70,1.52
1663,TikTok,Carousel,Tuesday,21,13,55.0,81624,0,0.0,0,125909,2388,244,517,3149,3.05
1664,Facebook,Video,Saturday,10,2,,10314,0,0.0,64,2234,22,3,7,32,1.5
1665,TikTok,Carousel,Friday,0,11,124.0,6259,0,0.0,0,3701,63,10,13,86,2.32
1666,TikTok,Video,Wednesday,20,1,229.0,6288,0,0.0,49,8681,184,30,28,242,2.96
1667,Instagram,Image,Saturday,6,4,70.0,7302,0,0.0,0,8024,90,11,18,119,1.62
1668,TikTok,Image,Sunday,19,0,145.0,6946,1,138.27,0,11418,225,20,42,287,2.77
1669,Instagram,Video,Thursday,7,2,193.0,3269,0,0.0,108,2835,51,7,7,65,2.55
1670,TikTok,Image,Sunday,9,0,162.0,3879,0,0.0,0,1700,18,3,2,23,1.62
1671,Facebook,Image,Tuesday,4,12,102.0,5365,0,0.0,0,963,7,1,1,9,1.19
1672,TikTok,Reel/Short,Monday,8,2,162.0,25609,0,0.0,10,41602,1187,105,178,1470,3.66
1673,TikTok,Video,Wednesday,0,12,250.0,8783,1,157.49,116,6764,163,13,39,215,3.35
1674,TikTok,Carousel,Tuesday,1,3,240.0,10637,0,0.0,0,4677,97,18,16,131,2.81
1675,LinkedIn,Reel/Short,Monday,18,6,37.0,54019,1,44.96,53,44216,447,80,124,651,1.46
1676,Facebook,Reel/Short,Wednesday,13,11,245.0,55520,0,0.0,25,16643,208,22,68,298,1.67
1677,Instagram,Carousel,Tuesday,19,14,279.0,9795,0,0.0,0,10798,126,14,22,162,1.64
1678,Facebook,Reel/Short,Sunday,9,11,75.0,6674,0,0.0,80,4771,77,17,17,111,2.65
1679,Instagram,Video,Tuesday,8,4,220.0,5162,0,0.0,68,1537,18,1,1,20,1.57
1680,LinkedIn,Video,Saturday,9,4,83.0,28625,0,0.0,161,8397,76,11,14,101,1.37
1681,Facebook,Video,Sunday,5,12,173.0,10666,0,0.0,31,2771,22,4,6,32,1.28
1682,TikTok,Carousel,Wednesday,16,0,184.0,8732,0,0.0,0,7823,143,20,21,184,2.96
1683,Twitter/X,Carousel,Tuesday,5,7,120.0,5458,0,0.0,0,1981,27,1,3,31,1.84
1684,TikTok,Video,Friday,3,12,264.0,5729,0,0.0,75,1421,17,1,2,20,1.62
1685,Instagram,Image,Wednesday,19,3,264.0,18997,0,0.0,0,24079,292,55,84,431,1.64
1686,TikTok,Carousel,Tuesday,2,9,9.0,3143,1,129.91,0,1923,57,7,12,76,3.8
1687,TikTok,Image,Saturday,22,4,112.0,39908,0,0.0,0,20366,363,71,131,565,2.66
1688,Facebook,Carousel,Monday,18,1,121.0,7426,1,18.32,0,2426,33,4,10,47,1.94
1689,Twitter/X,Carousel,Monday,17,14,17.0,11332,0,0.0,0,2180,16,3,1,20,1.06
1690,LinkedIn,Text,Friday,23,11,146.0,3069,0,0.0,0,910,6,1,0,7,0.85
1691,Instagram,Text,Wednesday,3,12,192.0,13179,0,,0,3376,27,4,5,36,1.23
1692,Twitter/X,Reel/Short,Saturday,7,0,285.0,9310,0,0.0,139,4232,34,3,6,43,1.04
1693,Facebook,Video,Tuesday,16,8,119.0,12643,0,0.0,39,9142,81,14,19,114,1.42
1694,Instagram,Text,Tuesday,4,14,240.0,67432,0,0.0,0,29378,184,28,18,230,0.83
1695,Facebook,Carousel,Monday,12,1,14.0,16243,0,0.0,0,7144,113,15,11,139,2.19
1696,Instagram,Image,Saturday,0,5,203.0,5574,0,0.0,0,5808,75,13,5,93,1.7
1697,Instagram,Image,Sunday,12,0,256.0,6109,1,112.63,0,6880,136,15,49,200,3.26
1698,Instagram,Image,Friday,3,0,54.0,25710,0,0.0,0,9488,88,12,34,134,1.52
1699,TikTok,Video,Monday,21,8,146.0,55746,0,0.0,9,71434,1262,243,150,1655,2.88
1700,Twitter/X,Carousel,Monday,23,3,275.0,18216,0,0.0,0,10963,46,4,5,55,0.59
1701,TikTok,Reel/Short,Friday,13,8,20.0,28497,1,0.97,90,35166,1158,151,109,1418,4.57
1702,Facebook,Image,Wednesday,2,10,6.0,26126,0,0.0,0,13720,183,34,53,270,1.71
1703,Facebook,Image,Tuesday,4,4,162.0,63638,0,0.0,0,41921,267,43,93,403,0.92
1704,Twitter/X,Reel/Short,Wednesday,6,6,34.0,1564,1,20.92,45,950,5,1,0,6,0.95
1705,Facebook,Image,Saturday,0,0,86.0,27831,1,43.51,0,5208,54,10,9,73,1.62
1706,Instagram,Video,Sunday,22,5,35.0,39423,0,0.0,79,19953,172,35,35,242,1.44
1707,Twitter/X,Carousel,Thursday,11,7,240.0,3063,0,0.0,0,1305,15,2,3,20,1.55
1708,Instagram,Carousel,Thursday,10,13,152.0,5043,1,181.41,0,2275,39,3,9,51,2.3
1709,Twitter/X,Image,Thursday,23,0,181.0,5240,1,,0,2956,19,2,3,24,0.81
1710,LinkedIn,Image,Friday,7,8,39.0,5992,0,0.0,0,1496,10,1,3,14,0.98
1711,Instagram,Image,Monday,5,2,27.0,7864,0,0.0,0,4457,35,8,4,47,1.32
1712,Instagram,Carousel,Sunday,21,0,110.0,17445,0,0.0,0,20518,285,33,92,410,2.15
1713,LinkedIn,Carousel,Wednesday,1,0,101.0,34621,0,0.0,0,11377,80,8,13,101,0.99
1714,Facebook,Image,Tuesday,18,12,234.0,43890,1,77.06,0,17965,104,14,16,134,0.73
1715,Instagram,Carousel,Thursday,19,13,231.0,5315,0,0.0,0,1743,41,6,12,59,3.85
1716,TikTok,Reel/Short,Wednesday,19,10,104.0,5275,1,0.17,31,7444,191,15,72,278,4.12
1717,Instagram,Image,Thursday,23,5,59.0,56806,1,214.51,0,52306,680,57,177,914,1.76
1718,LinkedIn,Video,Sunday,13,10,199.0,27212,0,0.0,179,16405,140,25,39,204,1.17
1719,TikTok,Carousel,Thursday,0,5,12.0,14634,0,0.0,0,9477,184,27,56,267,2.99
1720,Instagram,Image,Tuesday,9,0,132.0,22486,0,0.0,0,6355,96,8,14,118,1.98
1721,Instagram,Video,Saturday,15,13,36.0,12928,0,0.0,43,14959,330,50,106,486,3.53
1722,Instagram,Carousel,Saturday,3,13,97.0,23790,1,40.95,0,28347,479,45,126,650,2.15
1723,Facebook,Reel/Short,Sunday,10,2,11.0,9231,0,0.0,123,4704,57,6,14,77,1.92
1724,Instagram,Reel/Short,Saturday,15,6,262.0,17956,0,0.0,64,22148,437,103,111,651,3.2
1725,LinkedIn,Carousel,Friday,19,9,224.0,2536,0,0.0,0,878,8,1,2,11,1.51
1726,Instagram,Text,Monday,0,2,244.0,6269,1,2.06,0,2278,19,1,6,26,1.37
1727,Twitter/X,Video,Friday,15,2,110.0,6344,0,,47,3846,26,5,4,35,0.99
1728,TikTok,Carousel,Wednesday,18,2,40.0,8849,0,0.0,0,3491,71,12,20,103,2.79
1729,TikTok,Video,Friday,20,11,49.0,4821,1,15.9,159,5347,114,12,34,160,3.05
1730,Twitter/X,Image,Wednesday,21,6,13.0,7428,0,0.0,0,1876,18,2,2,22,1.31
1731,Facebook,Text,Wednesday,8,3,91.0,2525,1,56.27,0,460,2,0,0,2,0.92
1732,Twitter/X,Carousel,Monday,8,3,181.0,24430,0,0.0,0,11062,44,6,6,56,0.66
1733,Twitter/X,Video,Tuesday,8,2,134.0,12200,1,18.04,145,1621,20,2,1,23,1.59
1734,Facebook,Reel/Short,Sunday,16,9,199.0,2047,0,0.0,88,1407,15,2,3,20,1.41
1735,Instagram,Image,Monday,11,10,15.0,5333,0,0.0,0,2223,25,3,9,37,1.83
1736,TikTok,Video,Sunday,12,8,126.0,19346,0,0.0,68,28101,951,157,78,1186,4.91
1737,Facebook,Image,Saturday,7,1,239.0,7351,0,0.0,0,1553,15,2,4,21,1.36
1738,Instagram,Text,Saturday,15,3,35.0,6206,0,0.0,0,3306,27,2,6,35,1.29
1739,Facebook,Text,Friday,17,7,228.0,12307,0,0.0,0,3512,13,2,4,19,0.53
1740,Facebook,Video,Wednesday,0,5,157.0,19495,1,229.88,52,15412,163,14,50,227,1.5
1741,TikTok,Carousel,Thursday,0,13,216.0,2751,1,52.88,0,3404,76,11,26,113,3.5
1742,LinkedIn,Video,Thursday,11,6,96.0,24468,0,0.0,21,5853,33,5,10,48,0.92
1743,LinkedIn,Text,Sunday,5,12,133.0,5539,0,0.0,0,342,1,0,0,1,0.55
1744,Instagram,Video,Wednesday,8,6,201.0,13098,0,0.0,79,11595,215,29,27,271,2.8
1745,Facebook,Video,Sunday,22,1,46.0,12849,1,10.02,93,7659,56,10,9,75,1.13
1746,Facebook,Reel/Short,Monday,4,3,232.0,7481,0,0.0,73,1339,17,1,2,20,1.76
1747,Instagram,Image,Tuesday,15,9,198.0,4332,0,0.0,0,1205,17,2,4,23,1.98
1748,Instagram,Image,Monday,17,9,22.0,9757,1,148.21,0,6603,109,22,13,144,2.54
1749,LinkedIn,Carousel,Wednesday,16,5,247.0,79846,1,182.83,0,40281,361,64,40,465,1.16
1750,Instagram,Reel/Short,Wednesday,17,2,280.0,2987,0,0.0,100,3990,62,9,19,90,2.13
1751,Twitter/X,Video,Tuesday,0,8,131.0,85952,1,3.98,121,17673,114,13,32,159,0.96
1752,Instagram,Image,Sunday,18,12,79.0,10039,1,16.69,0,6959,150,14,49,213,3.16
1753,Instagram,Video,Friday,21,3,66.0,13889,0,0.0,77,4370,73,8,7,88,2.25
1754,Instagram,Carousel,Friday,7,9,292.0,4042,0,0.0,0,2566,44,7,8,59,2.68
1755,TikTok,Image,Tuesday,2,12,190.0,5719,1,42.28,0,5518,91,9,14,114,2.38
1756,TikTok,Carousel,Friday,4,1,182.0,7683,0,0.0,0,8471,102,20,7,129,1.66
1757,TikTok,Reel/Short,Thursday,22,5,170.0,4229,0,0.0,81,4190,85,16,12,113,2.87
1758,Facebook,Video,Friday,7,0,187.0,10616,0,0.0,141,2120,18,1,3,22,1.21
1759,Instagram,Video,Friday,18,5,32.0,8538,1,33.26,95,6421,169,25,16,210,3.71
1760,Twitter/X,Video,Friday,17,12,251.0,102319,1,50.44,110,67763,582,117,148,847,1.34
1761,Facebook,Image,Thursday,17,11,26.0,3704,0,0.0,0,895,7,0,1,8,1.2
1762,TikTok,Reel/Short,Sunday,20,9,100.0,14957,1,82.73,107,15151,746,108,62,916,6.98
1763,Instagram,Video,Friday,0,0,126.0,17546,1,221.41,28,17194,424,50,107,581,3.27
1764,Facebook,Video,Saturday,14,13,254.0,4116,1,9.13,77,2853,51,4,13,68,2.46
1765,Instagram,Carousel,Thursday,17,7,141.0,28438,0,0.0,0,30007,566,92,179,837,2.76
1766,Facebook,Video,Tuesday,6,4,281.0,8619,0,0.0,110,3421,30,5,5,40,1.11
1767,LinkedIn,Carousel,Monday,15,5,65.0,861,1,56.48,0,279,2,0,0,2,1.35
1768,Facebook,Image,Tuesday,15,1,254.0,27607,0,0.0,0,10363,104,17,38,159,1.58
1769,Facebook,Reel/Short,Monday,14,1,99.0,3910,1,19.41,161,3472,53,6,12,71,2.3
1770,Facebook,Reel/Short,Tuesday,5,11,188.0,4219,1,141.22,140,3220,60,12,12,84,2.9
1771,Facebook,Carousel,Saturday,8,8,264.0,28472,0,0.0,0,19988,274,51,19,344,1.89
1772,LinkedIn,Reel/Short,Monday,6,2,291.0,9119,1,80.73,144,1754,13,1,4,18,1.28
1773,TikTok,Image,Monday,13,5,159.0,36663,0,0.0,0,46023,629,138,161,928,2.15
1774,TikTok,Video,Wednesday,10,9,190.0,50573,0,0.0,113,38894,644,63,232,939,2.52
1775,LinkedIn,Carousel,Monday,20,4,73.0,6572,0,0.0,0,832,4,0,0,4,0.7
1776,Facebook,Carousel,Monday,15,13,265.0,31971,0,0.0,0,5145,75,11,24,110,1.9
1777,LinkedIn,Video,Wednesday,5,11,119.0,5819,0,,28,2528,20,2,5,27,1.06
1778,Facebook,Video,Friday,21,3,12.0,155815,1,128.34,41,75201,1402,227,530,2159,2.93
1779,Instagram,Image,Friday,15,9,269.0,6233,1,11.88,0,5742,56,9,9,74,1.39
1780,TikTok,Video,Wednesday,19,1,275.0,41303,0,0.0,103,58605,1391,126,183,1700,3.92
1781,Instagram,Image,Thursday,15,7,253.0,33798,1,68.86,0,6462,81,9,25,115,1.9
1782,TikTok,Text,Monday,11,9,109.0,18914,0,0.0,0,10190,72,9,19,100,0.94
1783,Facebook,Image,Monday,16,6,267.0,6389,0,0.0,0,1410,16,1,2,19,1.73
1784,Twitter/X,Image,Wednesday,4,10,228.0,11310,0,0.0,0,3432,30,2,9,41,1.43
1785,LinkedIn,Carousel,Wednesday,12,1,275.0,1250,0,0.0,0,584,4,0,1,5,1.21
1786,TikTok,Carousel,Thursday,7,5,169.0,17100,1,85.37,0,20430,369,75,41,485,2.83
1787,Twitter/X,Reel/Short,Saturday,23,13,87.0,19625,0,0.0,152,9666,125,26,27,178,1.92
1788,Twitter/X,Carousel,Friday,4,7,299.0,15472,1,14.05,0,8367,74,6,25,105,1.28
1789,Instagram,Video,Tuesday,11,6,,507,1,72.72,76,515,7,0,1,8,2.07
1790,Twitter/X,Reel/Short,Saturday,8,14,215.0,3320,1,33.47,134,1531,19,2,5,26,1.65
1791,Instagram,Carousel,Sunday,2,0,96.0,5867,0,0.0,0,4292,95,19,7,121,3.11
1792,LinkedIn,Image,Friday,2,4,131.0,18413,0,0.0,0,6839,76,7,19,102,1.46
1793,Twitter/X,Carousel,Monday,0,1,195.0,18366,0,0.0,0,2276,25,4,8,37,1.51
1794,LinkedIn,Reel/Short,Sunday,21,5,163.0,11078,1,2.35,161,9595,134,18,27,179,1.92
1795,Instagram,Video,Saturday,17,6,14.0,26870,0,0.0,111,29668,471,98,79,648,2.27
1796,Instagram,Image,Wednesday,23,13,111.0,4320,0,0.0,0,1674,15,1,4,20,1.59
1797,LinkedIn,Image,Thursday,11,13,91.0,26140,0,0.0,0,12736,71,14,23,108,0.78
1798,Instagram,Image,Friday,8,6,71.0,22521,0,0.0,0,7369,80,11,10,101,1.62
1799,Instagram,Video,Thursday,8,2,66.0,20237,0,0.0,137,23334,477,111,100,688,3.28
1800,Instagram,Carousel,Sunday,17,6,150.0,10935,0,0.0,0,5985,136,18,16,170,3.3
1801,TikTok,Image,Friday,17,14,157.0,100089,0,0.0,0,97605,2014,277,402,2693,2.76
1802,LinkedIn,Reel/Short,Saturday,6,4,111.0,22983,0,0.0,77,9583,77,12,15,104,1.02
1803,Facebook,Text,Monday,3,7,152.0,4604,0,0.0,0,1455,8,1,3,12,0.91
1804,Instagram,Carousel,Tuesday,12,14,190.0,17555,0,0.0,0,7407,134,21,25,180,2.56
1805,Facebook,Reel/Short,Thursday,16,11,182.0,30568,0,0.0,41,11302,72,8,15,95,0.84
1806,LinkedIn,Image,Thursday,23,7,270.0,6995,1,148.0,0,865,7,1,2,10,1.27
1807,LinkedIn,Video,Tuesday,1,6,153.0,44276,0,0.0,173,23344,124,28,22,174,0.85
1808,Instagram,Carousel,Thursday,13,5,251.0,20337,1,2.66,0,11969,160,12,45,217,2.05
